instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,unexpected_metric
16580,2012-11-28,4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194,21,193,214,schema_drift_v1
16581,2012-11-28,4,1,11,14,0,3,1,1,0.36,0.3333,0.4,0.2985,15,161,176,schema_drift_v1
16582,2012-11-28,4,1,11,15,0,3,1,1,0.36,0.3333,0.32,0.3284,7,172,179,schema_drift_v1
16583,2012-11-28,4,1,11,16,0,3,1,1,0.36,0.3333,0.29,0.2537,9,316,325,schema_drift_v1
16584,2012-11-28,4,1,11,17,0,3,1,1,0.34,0.3333,0.31,0.1343,17,546,563,schema_drift_v1
16585,2012-11-28,4,1,11,18,0,3,1,1,0.32,0.303,0.33,0.2836,12,530,542,schema_drift_v1
16586,2012-11-28,4,1,11,19,0,3,1,1,0.32,0.3182,0.36,0.1642,9,378,387,schema_drift_v1
16587,2012-11-28,4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343,5,258,263,schema_drift_v1
16588,2012-11-28,4,1,11,21,0,3,1,1,0.3,0.303,0.39,0.1642,4,219,223,schema_drift_v1
16589,2012-11-28,4,1,11,22,0,3,1,1,0.28,0.2727,0.45,0.1642,6,148,154,schema_drift_v1
16590,2012-11-28,4,1,11,23,0,3,1,1,0.26,0.2727,0.48,0.1343,5,73,78,schema_drift_v1
16591,2012-11-29,4,1,11,0,0,4,1,1,0.24,0.2576,0.56,0.0896,4,25,29,schema_drift_v1
16592,2012-11-29,4,1,11,1,0,4,1,1,0.22,0.2576,0.64,0.0896,1,15,16,schema_drift_v1
16593,2012-11-29,4,1,11,2,0,4,1,1,0.22,0.2727,0.64,0,1,6,7,schema_drift_v1
16594,2012-11-29,4,1,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896,0,7,7,schema_drift_v1
16595,2012-11-29,4,1,11,5,0,4,1,1,0.2,0.2576,0.69,0,0,42,42,schema_drift_v1
16596,2012-11-29,4,1,11,6,0,4,1,1,0.22,0.2727,0.69,0,1,120,121,schema_drift_v1
16597,2012-11-29,4,1,11,7,0,4,1,1,0.2,0.2576,0.64,0,8,354,362,schema_drift_v1
16598,2012-11-29,4,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045,15,664,679,schema_drift_v1
16599,2012-11-29,4,1,11,9,0,4,1,1,0.24,0.2879,0.6,0,13,286,299,schema_drift_v1
16600,2012-11-29,4,1,11,10,0,4,1,1,0.28,0.303,0.65,0.0896,25,153,178,schema_drift_v1
16601,2012-11-29,4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239,13,150,163,schema_drift_v1
16602,2012-11-29,4,1,11,12,0,4,1,1,0.36,0.3485,0.4,0.1642,11,225,236,schema_drift_v1
16603,2012-11-29,4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,15,209,224,schema_drift_v1
16604,2012-11-29,4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239,13,174,187,schema_drift_v1
16605,2012-11-29,4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836,19,201,220,schema_drift_v1
16606,2012-11-29,4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239,24,346,370,schema_drift_v1
16607,2012-11-29,4,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,17,544,561,schema_drift_v1
16608,2012-11-29,4,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642,17,520,537,schema_drift_v1
16609,2012-11-29,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,18,326,344,schema_drift_v1
16610,2012-11-29,4,1,11,20,0,4,1,1,0.3,0.303,0.52,0.1642,11,241,252,schema_drift_v1
16611,2012-11-29,4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,7,201,208,schema_drift_v1
16612,2012-11-29,4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,4,147,151,schema_drift_v1
16613,2012-11-29,4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0,6,124,130,schema_drift_v1
16614,2012-11-30,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,4,48,52,schema_drift_v1
16615,2012-11-30,4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,2,17,19,schema_drift_v1
16616,2012-11-30,4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0,2,10,12,schema_drift_v1
16617,2012-11-30,4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0,0,4,4,schema_drift_v1
16618,2012-11-30,4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0,0,3,3,schema_drift_v1
16619,2012-11-30,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0,1,39,40,schema_drift_v1
16620,2012-11-30,4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0,2,104,106,schema_drift_v1
16621,2012-11-30,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0,6,346,352,schema_drift_v1
16622,2012-11-30,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,20,709,729,schema_drift_v1
16623,2012-11-30,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,17,313,330,schema_drift_v1
16624,2012-11-30,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0,10,159,169,schema_drift_v1
16625,2012-11-30,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,31,170,201,schema_drift_v1
16626,2012-11-30,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0,25,243,268,schema_drift_v1
16627,2012-11-30,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,21,241,262,schema_drift_v1
16628,2012-11-30,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,26,225,251,schema_drift_v1
16629,2012-11-30,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,34,262,296,schema_drift_v1
16630,2012-11-30,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,37,368,405,schema_drift_v1
16631,2012-11-30,4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,31,551,582,schema_drift_v1
16632,2012-11-30,4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0,20,489,509,schema_drift_v1
16633,2012-11-30,4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0,18,359,377,schema_drift_v1
16634,2012-11-30,4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0,12,233,245,schema_drift_v1
16635,2012-11-30,4,1,11,21,0,5,1,1,0.3,0.3182,0.75,0.0896,14,169,183,schema_drift_v1
16636,2012-11-30,4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0,18,145,163,schema_drift_v1
16637,2012-11-30,4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,11,99,110,schema_drift_v1
16638,2012-12-01,4,1,12,0,0,6,0,1,0.26,0.303,0.81,0,9,99,108,schema_drift_v1
16639,2012-12-01,4,1,12,1,0,6,0,1,0.26,0.303,0.81,0,5,64,69,schema_drift_v1
16640,2012-12-01,4,1,12,2,0,6,0,2,0.26,0.303,0.81,0,3,47,50,schema_drift_v1
16641,2012-12-01,4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,1,14,15,schema_drift_v1
16642,2012-12-01,4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,0,5,5,schema_drift_v1
16643,2012-12-01,4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,1,12,13,schema_drift_v1
16644,2012-12-01,4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,7,20,27,schema_drift_v1
16645,2012-12-01,4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,7,56,63,schema_drift_v1
16646,2012-12-01,4,1,12,8,0,6,0,2,0.24,0.2424,0.87,0.1343,11,133,144,schema_drift_v1
16647,2012-12-01,4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,34,159,193,schema_drift_v1
16648,2012-12-01,4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,45,211,256,schema_drift_v1
16649,2012-12-01,4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,74,318,392,schema_drift_v1
16650,2012-12-01,4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,119,327,446,schema_drift_v1
16651,2012-12-01,4,1,12,13,0,6,0,2,0.34,0.3636,0.76,0,123,386,509,schema_drift_v1
16652,2012-12-01,4,1,12,14,0,6,0,2,0.36,0.3788,0.71,0,110,369,479,schema_drift_v1
16653,2012-12-01,4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0,113,371,484,schema_drift_v1
16654,2012-12-01,4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0,89,354,443,schema_drift_v1
16655,2012-12-01,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,50,270,320,schema_drift_v1
16656,2012-12-01,4,1,12,18,0,6,0,2,0.34,0.3636,0.76,0,42,255,297,schema_drift_v1
16657,2012-12-01,4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0,30,219,249,schema_drift_v1
16658,2012-12-01,4,1,12,20,0,6,0,1,0.32,0.3485,0.81,0,28,170,198,schema_drift_v1
16659,2012-12-01,4,1,12,21,0,6,0,2,0.3,0.3333,0.87,0,23,135,158,schema_drift_v1
16660,2012-12-01,4,1,12,22,0,6,0,2,0.3,0.3333,0.87,0,17,130,147,schema_drift_v1
16661,2012-12-01,4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0,10,116,126,schema_drift_v1
16662,2012-12-02,4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,9,108,117,schema_drift_v1
16663,2012-12-02,4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,10,84,94,schema_drift_v1
16664,2012-12-02,4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0,2,72,74,schema_drift_v1
16665,2012-12-02,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0,4,21,25,schema_drift_v1
16666,2012-12-02,4,1,12,4,0,0,0,2,0.26,0.303,0.93,0,1,6,7,schema_drift_v1
16667,2012-12-02,4,1,12,5,0,0,0,2,0.26,0.303,0.93,0,1,7,8,schema_drift_v1
16668,2012-12-02,4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,1,15,16,schema_drift_v1
16669,2012-12-02,4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,5,26,31,schema_drift_v1
16670,2012-12-02,4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,12,81,93,schema_drift_v1
16671,2012-12-02,4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,37,135,172,schema_drift_v1
16672,2012-12-02,4,1,12,10,0,0,0,2,0.3,0.3333,0.87,0,63,230,293,schema_drift_v1
16673,2012-12-02,4,1,12,11,0,0,0,2,0.32,0.3182,0.81,0.1642,81,274,355,schema_drift_v1
16674,2012-12-02,4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,111,409,520,schema_drift_v1
16675,2012-12-02,4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,84,347,431,schema_drift_v1
16676,2012-12-02,4,1,12,14,0,0,0,1,0.44,0.4394,0.62,0.2537,142,331,473,schema_drift_v1
16677,2012-12-02,4,1,12,15,0,0,0,1,0.44,0.4394,0.67,0.1343,106,311,417,schema_drift_v1
16678,2012-12-02,4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,85,358,443,schema_drift_v1
16679,2012-12-02,4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.194,59,244,303,schema_drift_v1
16680,2012-12-02,4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,25,178,203,schema_drift_v1
16681,2012-12-02,4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194,16,158,174,schema_drift_v1
16682,2012-12-02,4,1,12,20,0,0,0,2,0.42,0.4242,0.82,0.194,12,142,154,schema_drift_v1
16683,2012-12-02,4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,8,91,99,schema_drift_v1
16684,2012-12-02,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,11,85,96,schema_drift_v1
16685,2012-12-02,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,7,44,51,schema_drift_v1
16686,2012-12-03,4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,3,18,21,schema_drift_v1
16687,2012-12-03,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,2,11,13,schema_drift_v1
16688,2012-12-03,4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,1,9,10,schema_drift_v1
16689,2012-12-03,4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0,2,6,8,schema_drift_v1
16690,2012-12-03,4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0,1,4,5,schema_drift_v1
16691,2012-12-03,4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,0,38,38,schema_drift_v1
16692,2012-12-03,4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0,2,136,138,schema_drift_v1
16693,2012-12-03,4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0,9,387,396,schema_drift_v1
16694,2012-12-03,4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0,19,712,731,schema_drift_v1
16695,2012-12-03,4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,19,289,308,schema_drift_v1
16696,2012-12-03,4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,31,105,136,schema_drift_v1
16697,2012-12-03,4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,51,182,233,schema_drift_v1
16698,2012-12-03,4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,40,228,268,schema_drift_v1
16699,2012-12-03,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,81,240,321,schema_drift_v1
16700,2012-12-03,4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0,51,209,260,schema_drift_v1
16701,2012-12-03,4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0,58,210,268,schema_drift_v1
16702,2012-12-03,4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,45,397,442,schema_drift_v1
16703,2012-12-03,4,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045,43,665,708,schema_drift_v1
16704,2012-12-03,4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,26,666,692,schema_drift_v1
16705,2012-12-03,4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896,27,444,471,schema_drift_v1
16706,2012-12-03,4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0,16,284,300,schema_drift_v1
16707,2012-12-03,4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,14,207,221,schema_drift_v1
16708,2012-12-03,4,1,12,22,0,1,1,1,0.42,0.4242,0.82,0.1045,5,139,144,schema_drift_v1
16709,2012-12-03,4,1,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,9,93,102,schema_drift_v1
16710,2012-12-04,4,1,12,0,0,2,1,1,0.42,0.4242,0.88,0.1045,6,49,55,schema_drift_v1
16711,2012-12-04,4,1,12,1,0,2,1,1,0.42,0.4242,0.82,0.1045,3,22,25,schema_drift_v1
16712,2012-12-04,4,1,12,2,0,2,1,1,0.42,0.4242,0.88,0.0896,3,5,8,schema_drift_v1
16713,2012-12-04,4,1,12,3,0,2,1,2,0.4,0.4091,0.87,0.1343,1,3,4,schema_drift_v1
16714,2012-12-04,4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,0,7,7,schema_drift_v1
16715,2012-12-04,4,1,12,5,0,2,1,2,0.44,0.4394,0.88,0,1,45,46,schema_drift_v1
16716,2012-12-04,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0,3,150,153,schema_drift_v1
16717,2012-12-04,4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,7,495,502,schema_drift_v1
16718,2012-12-04,4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,21,700,721,schema_drift_v1
16719,2012-12-04,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,19,317,336,schema_drift_v1
16720,2012-12-04,4,1,12,10,0,2,1,1,0.46,0.4545,0.82,0.194,26,130,156,schema_drift_v1
16721,2012-12-04,4,1,12,11,0,2,1,1,0.48,0.4697,0.77,0.194,24,183,207,schema_drift_v1
16722,2012-12-04,4,1,12,12,0,2,1,1,0.52,0.5,0.68,0.194,39,273,312,schema_drift_v1
16723,2012-12-04,4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,39,233,272,schema_drift_v1
16724,2012-12-04,4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,39,231,270,schema_drift_v1
16725,2012-12-04,4,1,12,15,0,2,1,2,0.6,0.6212,0.49,0.2537,56,244,300,schema_drift_v1
16726,2012-12-04,4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,44,391,435,schema_drift_v1
16727,2012-12-04,4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,43,700,743,schema_drift_v1
16728,2012-12-04,4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,38,693,731,schema_drift_v1
16729,2012-12-04,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,46,414,460,schema_drift_v1
16730,2012-12-04,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,34,272,306,schema_drift_v1
16731,2012-12-04,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,28,252,280,schema_drift_v1
16732,2012-12-04,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,26,155,181,schema_drift_v1
16733,2012-12-04,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,5,91,96,schema_drift_v1
16734,2012-12-05,4,1,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,6,31,37,schema_drift_v1
16735,2012-12-05,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284,0,11,11,schema_drift_v1
16736,2012-12-05,4,1,12,2,0,3,1,1,0.46,0.4545,0.67,0.1642,2,7,9,schema_drift_v1
16737,2012-12-05,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,0,7,7,schema_drift_v1
16738,2012-12-05,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,1,9,10,schema_drift_v1
16739,2012-12-05,4,1,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,1,48,49,schema_drift_v1
16740,2012-12-05,4,1,12,6,0,3,1,3,0.48,0.4697,0.55,0.3881,5,119,124,schema_drift_v1
16741,2012-12-05,4,1,12,7,0,3,1,3,0.46,0.4545,0.59,0.2985,9,389,398,schema_drift_v1
16742,2012-12-05,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,22,737,759,schema_drift_v1
16743,2012-12-05,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,26,362,388,schema_drift_v1
16744,2012-12-05,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,14,127,141,schema_drift_v1
16745,2012-12-05,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,11,161,172,schema_drift_v1
16746,2012-12-05,4,1,12,12,0,3,1,1,0.44,0.4394,0.41,0.2836,24,208,232,schema_drift_v1
16747,2012-12-05,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,14,200,214,schema_drift_v1
16748,2012-12-05,4,1,12,14,0,3,1,1,0.48,0.4697,0.33,0.4925,39,179,218,schema_drift_v1
16749,2012-12-05,4,1,12,15,0,3,1,1,0.48,0.4697,0.33,0.2836,20,265,285,schema_drift_v1
16750,2012-12-05,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,23,354,377,schema_drift_v1
16751,2012-12-05,4,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,29,576,605,schema_drift_v1
16752,2012-12-05,4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,29,580,609,schema_drift_v1
16753,2012-12-05,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,14,400,414,schema_drift_v1
16754,2012-12-05,4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881,19,274,293,schema_drift_v1
16755,2012-12-05,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,14,184,198,schema_drift_v1
16756,2012-12-05,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,4,101,105,schema_drift_v1
16757,2012-12-05,4,1,12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,5,69,74,schema_drift_v1
16758,2012-12-06,4,1,12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,1,43,44,schema_drift_v1
16759,2012-12-06,4,1,12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,0,16,16,schema_drift_v1
16760,2012-12-06,4,1,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,0,9,9,schema_drift_v1
16761,2012-12-06,4,1,12,3,0,4,1,1,0.22,0.2273,0.55,0.194,0,2,2,schema_drift_v1
16762,2012-12-06,4,1,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,1,8,9,schema_drift_v1
16763,2012-12-06,4,1,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,0,32,32,schema_drift_v1
16764,2012-12-06,4,1,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,2,122,124,schema_drift_v1
16765,2012-12-06,4,1,12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,8,381,389,schema_drift_v1
16766,2012-12-06,4,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,13,646,659,schema_drift_v1
16767,2012-12-06,4,1,12,9,0,4,1,1,0.24,0.2273,0.48,0.194,19,257,276,schema_drift_v1
16768,2012-12-06,4,1,12,10,0,4,1,1,0.24,0.2273,0.52,0.194,23,122,145,schema_drift_v1
16769,2012-12-06,4,1,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,16,162,178,schema_drift_v1
16770,2012-12-06,4,1,12,12,0,4,1,1,0.28,0.3182,0.41,0,29,206,235,schema_drift_v1
16771,2012-12-06,4,1,12,13,0,4,1,1,0.3,0.3333,0.39,0,33,212,245,schema_drift_v1
16772,2012-12-06,4,1,12,14,0,4,1,1,0.3,0.3182,0.42,0.0896,37,175,212,schema_drift_v1
16773,2012-12-06,4,1,12,15,0,4,1,1,0.32,0.3485,0.39,0,38,232,270,schema_drift_v1
16774,2012-12-06,4,1,12,16,0,4,1,1,0.32,0.3485,0.42,0,39,292,331,schema_drift_v1
16775,2012-12-06,4,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,31,586,617,schema_drift_v1
16776,2012-12-06,4,1,12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,23,542,565,schema_drift_v1
16777,2012-12-06,4,1,12,19,0,4,1,1,0.26,0.2576,0.6,0.194,13,360,373,schema_drift_v1
16778,2012-12-06,4,1,12,20,0,4,1,2,0.24,0.2576,0.6,0.1045,5,222,227,schema_drift_v1
16779,2012-12-06,4,1,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,7,184,191,schema_drift_v1
16780,2012-12-06,4,1,12,22,0,4,1,1,0.24,0.2424,0.65,0.1642,2,131,133,schema_drift_v1
16781,2012-12-06,4,1,12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,0,93,93,schema_drift_v1
16782,2012-12-07,4,1,12,0,0,5,1,1,0.24,0.2576,0.7,0.1045,3,45,48,schema_drift_v1
16783,2012-12-07,4,1,12,1,0,5,1,2,0.24,0.2273,0.7,0.194,2,26,28,schema_drift_v1
16784,2012-12-07,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,0,11,11,schema_drift_v1
16785,2012-12-07,4,1,12,3,0,5,1,2,0.26,0.2576,0.81,0.194,0,5,5,schema_drift_v1
16786,2012-12-07,4,1,12,4,0,5,1,1,0.26,0.2727,0.75,0.1045,0,10,10,schema_drift_v1
16787,2012-12-07,4,1,12,5,0,5,1,2,0.26,0.2727,0.81,0.1045,1,25,26,schema_drift_v1
16788,2012-12-07,4,1,12,6,0,5,1,2,0.28,0.2727,0.75,0.1642,0,84,84,schema_drift_v1
16789,2012-12-07,4,1,12,7,0,5,1,3,0.28,0.2727,0.81,0.1642,3,212,215,schema_drift_v1
16790,2012-12-07,4,1,12,8,0,5,1,2,0.3,0.2879,0.75,0.194,11,430,441,schema_drift_v1
16791,2012-12-07,4,1,12,9,0,5,1,2,0.3,0.303,0.81,0.1343,10,291,301,schema_drift_v1
16792,2012-12-07,4,1,12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,16,150,166,schema_drift_v1
16793,2012-12-07,4,1,12,11,0,5,1,2,0.32,0.3182,0.76,0.194,20,183,203,schema_drift_v1
16794,2012-12-07,4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,36,204,240,schema_drift_v1
16795,2012-12-07,4,1,12,13,0,5,1,2,0.36,0.3485,0.66,0.1343,23,197,220,schema_drift_v1
16796,2012-12-07,4,1,12,14,0,5,1,2,0.36,0.3485,0.71,0.1642,40,175,215,schema_drift_v1
16797,2012-12-07,4,1,12,15,0,5,1,2,0.36,0.3485,0.71,0.1642,34,269,303,schema_drift_v1
16798,2012-12-07,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,39,336,375,schema_drift_v1
16799,2012-12-07,4,1,12,17,0,5,1,2,0.38,0.3939,0.66,0,29,539,568,schema_drift_v1
16800,2012-12-07,4,1,12,18,0,5,1,2,0.38,0.3939,0.71,0.1045,25,473,498,schema_drift_v1
16801,2012-12-07,4,1,12,19,0,5,1,2,0.38,0.3939,0.76,0,15,337,352,schema_drift_v1
16802,2012-12-07,4,1,12,20,0,5,1,3,0.38,0.3939,0.76,0.1045,12,229,241,schema_drift_v1
16803,2012-12-07,4,1,12,21,0,5,1,2,0.36,0.3636,0.93,0.1045,9,162,171,schema_drift_v1
16804,2012-12-07,4,1,12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,15,150,165,schema_drift_v1
16805,2012-12-07,4,1,12,23,0,5,1,2,0.36,0.3636,0.93,0.0896,6,116,122,schema_drift_v1
16806,2012-12-08,4,1,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,5,98,103,schema_drift_v1
16807,2012-12-08,4,1,12,1,0,6,0,2,0.36,0.3485,0.93,0.1343,16,84,100,schema_drift_v1
16808,2012-12-08,4,1,12,2,0,6,0,2,0.36,0.3485,0.93,0.1343,3,67,70,schema_drift_v1
16809,2012-12-08,4,1,12,3,0,6,0,2,0.36,0.3636,0.93,0.1045,6,23,29,schema_drift_v1
16810,2012-12-08,4,1,12,4,0,6,0,2,0.36,0.3788,0.93,0,3,9,12,schema_drift_v1
16811,2012-12-08,4,1,12,5,0,6,0,2,0.36,0.3636,0.93,0.1045,2,4,6,schema_drift_v1
16812,2012-12-08,4,1,12,6,0,6,0,2,0.36,0.3636,0.93,0.1045,1,19,20,schema_drift_v1
16813,2012-12-08,4,1,12,7,0,6,0,2,0.36,0.3636,1,0.0896,3,36,39,schema_drift_v1
16814,2012-12-08,4,1,12,8,0,6,0,2,0.38,0.3939,0.94,0.0896,5,106,111,schema_drift_v1
16815,2012-12-08,4,1,12,9,0,6,0,2,0.38,0.3939,0.94,0,17,153,170,schema_drift_v1
16816,2012-12-08,4,1,12,10,0,6,0,2,0.4,0.4091,0.87,0.1343,43,244,287,schema_drift_v1
16817,2012-12-08,4,1,12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,63,341,404,schema_drift_v1
16818,2012-12-08,4,1,12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,122,364,486,schema_drift_v1
